Satellite,Epoch Time,L1C,C1C
G22,2025-03-11 11:05:07,25191210.859,132380714.897
G13,2025-03-11 11:05:07,23188141.453,121854684.235
G25,2025-03-11 11:05:07,23418297.758,123063984.978
G15,2025-03-11 11:05:07,25368117.008,133310398.134
G11,2025-03-11 11:05:07,21841466.633,114777883.502
G05,2025-03-11 11:05:08,21108661.18,110926967.347
G19,2025-03-11 11:05:08,21742419.859,114257461.195
G20,2025-03-11 11:05:08,20588140.719,108191716.14
G17,2025-03-11 11:05:08,24154201.828,126931163.277
G12,2025-03-11 11:05:08,21919059.078,115185425.204
G06,2025-03-11 11:05:08,22785358.266,119738040.677
G09,2025-03-11 11:05:08,24527757.352,128894262.812
G22,2025-03-11 11:05:08,25191737.43,132383477.895
G13,2025-03-11 11:05:08,23187449.813,121851052.634
G25,2025-03-11 11:05:08,23418050.102,123062682.159
G15,2025-03-11 11:05:08,25367364.297,133306448.695
G11,2025-03-11 11:05:08,21841432.25,114777704.226
G05,2025-03-11 11:05:09,21108346.281,110925315.675
G19,2025-03-11 11:05:09,21742784.109,114259373.11
G20,2025-03-11 11:05:09,20588245.797,108192267.281
G17,2025-03-11 11:05:09,24154649.336,126933517.892
G12,2025-03-11 11:05:09,21919118.18,115185734.193
G06,2025-03-11 11:05:09,22785480.086,119738681.824
G09,2025-03-11 11:05:09,24528130.773,128896218.821
G22,2025-03-11 11:05:09,25192262.852,132386240.751
G13,2025-03-11 11:05:09,23186758.273,121847421.057
G25,2025-03-11 11:05:09,23417802.281,123061379.91
G15,2025-03-11 11:05:09,25366613.516,133302499.11
G11,2025-03-11 11:05:09,21841398.359,114777524.982
G05,2025-03-11 11:05:10,21108032.43,110923664.462
G19,2025-03-11 11:05:10,21743147.961,114261285.438
G20,2025-03-11 11:05:10,20588350.125,108192818.721
G17,2025-03-11 11:05:10,24155098.781,126935872.752
G12,2025-03-11 11:05:10,21919176.773,115186043.728
G06,2025-03-11 11:05:10,22785601.742,119739322.94
G09,2025-03-11 11:05:10,24528502.609,128898175.211
G22,2025-03-11 11:05:10,25192788.18,132389003.404
G13,2025-03-11 11:05:10,23186067.461,121843789.454
G25,2025-03-11 11:05:10,23417554.109,123060078.199
G15,2025-03-11 11:05:10,25365862.492,133298549.346
G11,2025-03-11 11:05:10,21841364.102,114777345.734
G05,2025-03-11 11:05:11,21107718.289,110922013.777
G19,2025-03-11 11:05:11,21743511.844,114263198.268
G20,2025-03-11 11:05:11,20588455.633,108193370.535
G17,2025-03-11 11:05:11,24155545.984,126938227.948
G12,2025-03-11 11:05:11,21919235.961,115186353.883
G06,2025-03-11 11:05:11,22785724.141,119739964.09
G09,2025-03-11 11:05:11,24528874.578,128900132.077
G22,2025-03-11 11:05:11,25193313.609,132391765.946
G13,2025-03-11 11:05:11,23185376.492,121840157.888
G25,2025-03-11 11:05:11,23417306.414,123058777.099
G15,2025-03-11 11:05:11,25365111.125,133294599.498
G11,2025-03-11 11:05:11,21841329.953,114777166.553
G05,2025-03-11 11:05:12,21107404.328,110920363.634
G19,2025-03-11 11:05:12,21743875.664,114265111.592
G20,2025-03-11 11:05:12,20588560.617,108193922.732
G17,2025-03-11 11:05:12,24155995.016,126940583.473
G12,2025-03-11 11:05:12,21919294.758,115186664.675
G06,2025-03-11 11:05:12,22785846.305,119740605.302
G09,2025-03-11 11:05:12,24529247.219,128902089.431
G22,2025-03-11 11:05:12,25193839.391,132394528.399
G13,2025-03-11 11:05:12,23184685.25,121836526.384
G25,2025-03-11 11:05:12,23417058.977,123057476.608
G15,2025-03-11 11:05:12,25364358.773,133290649.532
G11,2025-03-11 11:05:12,21841295.93,114776987.445
G05,2025-03-11 11:05:13,21107090.352,110918713.904
G19,2025-03-11 11:05:13,21744239.992,114267025.287
G20,2025-03-11 11:05:13,20588665.453,108194475.185
G17,2025-03-11 11:05:13,24156442.633,126942939.22
G12,2025-03-11 11:05:13,21919354.281,115186975.968
G06,2025-03-11 11:05:13,22785968.555,119741246.448
G09,2025-03-11 11:05:13,24529622.008,128904047.13
G22,2025-03-11 11:05:13,25194364.656,132397290.588
G13,2025-03-11 11:05:13,23183994.344,121832894.779
G25,2025-03-11 11:05:13,23416810.977,123056176.61
G15,2025-03-11 11:05:13,25363607.75,133286699.346
G11,2025-03-11 11:05:13,21841262.063,114776808.286
G05,2025-03-11 11:05:14,21106776.383,110917064.641
G19,2025-03-11 11:05:14,21744604.117,114268939.411
G20,2025-03-11 11:05:14,20588770.938,108195027.937
G17,2025-03-11 11:05:14,24156890.68,126945295.218
G12,2025-03-11 11:05:14,21919413.555,115187287.811
G06,2025-03-11 11:05:14,22786089.82,119741887.55
G09,2025-03-11 11:05:14,24529993.109,128906005.257
G22,2025-03-11 11:05:14,25194891.469,132400052.639
G13,2025-03-11 11:05:14,23183303.797,121829263.16
G25,2025-03-11 11:05:14,23416563.328,123054877.142
G15,2025-03-11 11:05:14,25362856.219,133282748.984
G11,2025-03-11 11:05:14,21841227.953,114776629.12
G05,2025-03-11 11:05:15,21106462.602,110915415.881
G19,2025-03-11 11:05:15,21744968.227,114270853.988
G20,2025-03-11 11:05:15,20588876.188,108195581.021
G17,2025-03-11 11:05:15,24157339.773,126947651.484
G12,2025-03-11 11:05:15,21919473.055,115187600.238
G06,2025-03-11 11:05:15,22786212.102,119742528.662
G09,2025-03-11 11:05:15,24530365.898,128907963.772
G22,2025-03-11 11:05:15,25195415.477,132402814.508
G13,2025-03-11 11:05:15,23182613.25,121825631.529
G25,2025-03-11 11:05:15,23416316.281,123053578.237
G15,2025-03-11 11:05:15,25362103.453,133278798.472
G11,2025-03-11 11:05:15,21841193.523,114776449.988
G05,2025-03-11 11:05:16,21106149.195,110913767.621
G19,2025-03-11 11:05:16,21745332.93,114272769.023
G20,2025-03-11 11:05:16,20588981.648,108196134.45
G17,2025-03-11 11:05:16,24157788.781,126950008.056
G12,2025-03-11 11:05:16,21919532.727,115187913.254
G06,2025-03-11 11:05:16,22786333.977,119743169.775
G09,2025-03-11 11:05:16,24530738.938,128909922.761
G22,2025-03-11 11:05:16,25195940.195,132405576.241
G13,2025-03-11 11:05:16,23181921.961,121821999.924
G25,2025-03-11 11:05:16,23416069.422,123052279.895
G15,2025-03-11 11:05:16,25361352.359,133274847.813
G11,2025-03-11 11:05:16,21841159.414,114776270.887
G05,2025-03-11 11:05:17,21105835.594,110912119.803
G19,2025-03-11 11:05:17,21745697.563,114274684.475
G20,2025-03-11 11:05:17,20589086.844,108196688.179
G17,2025-03-11 11:05:17,24158237.219,126952364.873
G12,2025-03-11 11:05:17,21919592.453,115188226.816
G06,2025-03-11 11:05:17,22786456.445,119743810.866
G09,2025-03-11 11:05:17,24531111.422,128911882.149
G22,2025-03-11 11:05:17,25196466.875,132408337.772
G13,2025-03-11 11:05:17,23181230.82,121818368.279
G25,2025-03-11 11:05:17,23415822.727,123050982.097
G15,2025-03-11 11:05:17,25360600.648,133270896.999
G11,2025-03-11 11:05:17,21841125.563,114776091.778
G05,2025-03-11 11:05:18,21105521.969,110910472.447
G19,2025-03-11 11:05:18,21746062.141,114276600.347
G20,2025-03-11 11:05:18,20589192.203,108197242.208
G17,2025-03-11 11:05:18,24158685.672,126954721.948
G12,2025-03-11 11:05:18,21919652.016,115188540.92
G06,2025-03-11 11:05:18,22786577.914,119744451.933
G09,2025-03-11 11:05:18,24531483.852,128913841.924
G22,2025-03-11 11:05:18,25196991.602,132411099.118
G13,2025-03-11 11:05:18,23180539.969,121814736.609
G25,2025-03-11 11:05:18,23415575.508,123049684.817
G15,2025-03-11 11:05:18,25359848.43,133266945.99
G11,2025-03-11 11:05:18,21841091.492,114775912.662
G05,2025-03-11 11:05:19,21105208.813,110908825.567
G19,2025-03-11 11:05:19,21746426.867,114278516.651
G20,2025-03-11 11:05:19,20589297.57,108197796.557
G17,2025-03-11 11:05:19,24159133.586,126957079.303
G12,2025-03-11 11:05:19,21919711.992,115188855.588
G06,2025-03-11 11:05:19,22786700.398,119745092.968
G09,2025-03-11 11:05:19,24531857.469,128915802.136
G22,2025-03-11 11:05:19,25197517.133,132413860.299
G13,2025-03-11 11:05:19,23179849.086,121811104.915
G25,2025-03-11 11:05:19,23415328.539,123048388.095
G15,2025-03-11 11:05:19,25359096.469,133262994.833
G11,2025-03-11 11:05:19,21841057.289,114775733.558
G05,2025-03-11 11:05:20,21104895.367,110907179.213
G19,2025-03-11 11:05:20,21746791.586,114280433.449
G20,2025-03-11 11:05:20,20589403.406,108198351.269
G17,2025-03-11 11:05:20,24159581.82,126959436.955
G12,2025-03-11 11:05:20,21919772.0,115189170.87
G06,2025-03-11 11:05:20,22786821.766,119745734.054
G09,2025-03-11 11:05:20,24532228.695,128917762.809
G22,2025-03-11 11:05:20,25198043.383,132416621.359
G13,2025-03-11 11:05:20,23179157.742,121807473.262
G25,2025-03-11 11:05:20,23415082.703,123047091.971
G15,2025-03-11 11:05:20,25358344.195,133259043.551
G11,2025-03-11 11:05:20,21841023.492,114775554.513
G05,2025-03-11 11:05:21,21104582.227,110905533.305
G19,2025-03-11 11:05:21,21747155.984,114282350.643
G20,2025-03-11 11:05:21,20589508.828,108198906.26
G17,2025-03-11 11:05:21,24160031.188,126961794.834
G12,2025-03-11 11:05:21,21919832.039,115189486.678
G06,2025-03-11 11:05:21,22786943.078,119746375.078
G09,2025-03-11 11:05:21,24532602.172,128919723.868
G22,2025-03-11 11:05:21,25198569.422,132419382.235
G13,2025-03-11 11:05:21,23178466.391,121803841.544
G25,2025-03-11 11:05:21,23414835.734,123045796.358
G15,2025-03-11 11:05:21,25357590.992,133255092.072
G11,2025-03-11 11:05:21,21840989.063,114775375.436
G05,2025-03-11 11:05:22,21104269.266,110903887.901
G19,2025-03-11 11:05:22,21747521.047,114284268.325
G20,2025-03-11 11:05:22,20589614.797,108199461.616
G17,2025-03-11 11:05:22,24160480.031,126964153.053
G12,2025-03-11 11:05:22,21919892.211,115189803.105
G06,2025-03-11 11:05:22,22787064.625,119747016.148
G09,2025-03-11 11:05:22,24532974.844,128921685.305
G22,2025-03-11 11:05:22,25199095.523,132422142.9411
G13,2025-03-11 11:05:22,23177774.133,121800209.865
G25,2025-03-11 11:05:22,23414589.313,123044501.338
G15,2025-03-11 11:05:22,25356840.602,133251140.489
G11,2025-03-11 11:05:22,21840954.922,114775196.421
G05,2025-03-11 11:05:23,21103956.188,110902242.956
G19,2025-03-11 11:05:23,21747885.813,114286186.422
G20,2025-03-11 11:05:23,20589720.258,108200017.266
G17,2025-03-11 11:05:23,24160928.648,126966511.5
G12,2025-03-11 11:05:23,21919952.43,115190120.081
G06,2025-03-11 11:05:23,22787187.594,119747657.186
G09,2025-03-11 11:05:23,24533348.555,128923647.3171
G22,2025-03-11 11:05:23,25199619.742,132424903.476
G13,2025-03-11 11:05:23,23177082.469,121796578.146
G25,2025-03-11 11:05:23,23414342.922,123043206.861
G15,2025-03-11 11:05:23,25356088.453,133247188.709
G11,2025-03-11 11:05:23,21840920.781,114775017.398
G05,2025-03-11 11:05:24,21103643.242,110900598.511
G19,2025-03-11 11:05:24,21748250.961,114288104.982
G20,2025-03-11 11:05:24,20589825.68,108200573.267
G17,2025-03-11 11:05:24,24161376.438,126968870.259
G12,2025-03-11 11:05:24,21920013.039,115190437.655
G06,2025-03-11 11:05:24,22787309.695,119748298.244
G09,2025-03-11 11:05:24,24533722.453,128925609.654
G22,2025-03-11 11:05:24,25200145.664,132427663.865
G13,2025-03-11 11:05:24,23176391.938,121792946.45
G25,2025-03-11 11:05:24,23414097.32,123041912.949
G15,2025-03-11 11:05:24,25355335.742,133243236.799
G11,2025-03-11 11:05:24,21840886.766,114774838.413
G05,2025-03-11 11:05:25,21103330.063,110898954.578
G19,2025-03-11 11:05:25,21748616.492,114290023.999
G20,2025-03-11 11:05:25,20589931.781,108201129.603
G17,2025-03-11 11:05:25,24161826.242,126971229.307
G12,2025-03-11 11:05:25,21920073.773,115190755.81
G06,2025-03-11 11:05:25,22787432.445,119748939.306
G09,2025-03-11 11:05:25,24534096.047,128927572.471
G22,2025-03-11 11:05:25,25200670.531,132430424.131
G13,2025-03-11 11:05:25,23175701.727,121789314.777
G25,2025-03-11 11:05:25,23413850.336,123040619.61
G15,2025-03-11 11:05:25,25354585.469,133239284.754
G11,2025-03-11 11:05:25,21840853.047,114774659.473
G05,2025-03-11 11:05:26,21103017.43,110897311.085
G19,2025-03-11 11:05:26,21748982.258,114291943.434
G20,2025-03-11 11:05:26,20590037.445,108201686.23
G17,2025-03-11 11:05:26,24162275.945,126973588.595
G12,2025-03-11 11:05:26,21920134.836,115191074.506
G06,2025-03-11 11:05:26,22787553.57,119749580.336
G09,2025-03-11 11:05:26,24534470.141,128929535.654
G22,2025-03-11 11:05:26,25201195.133,
G13,2025-03-11 11:05:26,23175010.539,121785683.039
G25,2025-03-11 11:05:26,23413604.594,123039326.795
G15,2025-03-11 11:05:26,25353832.82,133235332.527
G11,2025-03-11 11:05:26,21840818.992,114774480.506
G05,2025-03-11 11:05:27,21102704.805,110895668.03
G19,2025-03-11 11:05:27,21749347.625,114293863.28
G20,2025-03-11 11:05:27,20590143.359,108202243.145
G17,2025-03-11 11:05:27,24162725.07,126975948.113
G12,2025-03-11 11:05:27,21920195.141,115191393.742
G06,2025-03-11 11:05:27,22787675.469,119750221.318
G09,2025-03-11 11:05:27,24534844.758,128931499.237
G22,2025-03-11 11:05:27,25201720.25,132435944.045
G13,2025-03-11 11:05:27,23174318.742,121782051.28
G25,2025-03-11 11:05:27,23413359.258,123038034.513
G15,2025-03-11 11:05:27,25353080.094,133231380.118
G11,2025-03-11 11:05:27,21840784.914,114774301.524
G05,2025-03-11 11:05:28,21102392.219,110894025.451
G19,2025-03-11 11:05:28,21749712.602,114295783.558
G20,2025-03-11 11:05:28,20590249.75,108202800.375
G17,2025-03-11 11:05:28,24163174.031,126978307.916
G12,2025-03-11 11:05:28,21920256.234,115191713.541
G06,2025-03-11 11:05:28,22787797.906,119750862.287
G09,2025-03-11 11:05:28,24535218.523,128933463.235
G22,2025-03-11 11:05:28,25202245.07,132438703.734
G13,2025-03-11 11:05:28,23173626.984,121778419.499
G25,2025-03-11 11:05:28,23413113.188,123036742.775
G15,2025-03-11 11:05:28,25352328.422,133227427.531
G11,2025-03-11 11:05:28,21840750.766,114774122.549
G05,2025-03-11 11:05:29,21102079.695,110892383.349
G19,2025-03-11 11:05:29,21750078.609,114297704.267
G20,2025-03-11 11:05:29,20590356.031,108203357.914
G17,2025-03-11 11:05:29,24163622.719,126980667.986
G12,2025-03-11 11:05:29,21920316.82,115192033.903
G06,2025-03-11 11:05:29,22787919.07,119751503.233
G09,2025-03-11 11:05:29,24535592.438,128935427.62
G22,2025-03-11 11:05:29,25202771.563,132441463.243
G13,2025-03-11 11:05:29,23172937.039,121774787.7
G25,2025-03-11 11:05:29,23412867.93,123035451.573
G15,2025-03-11 11:05:29,25351575.859,133223474.783
G11,2025-03-11 11:05:29,21840716.711,114773943.584
G05,2025-03-11 11:05:30,21101767.648,110890741.759
G19,2025-03-11 11:05:30,21750444.484,114299625.457
G20,2025-03-11 11:05:30,20590462.25,108203915.801
G17,2025-03-11 11:05:30,24164071.32,126983028.35
G12,2025-03-11 11:05:30,21920377.641,115192354.864
G06,2025-03-11 11:05:30,22788040.727,119752144.211
G09,2025-03-11 11:05:30,24535965.813,128937392.492
G22,2025-03-11 11:05:30,25203296.711,132444222.62
G13,2025-03-11 11:05:30,23172246.641,121771155.946
G25,2025-03-11 11:05:30,23412622.305,123034160.976
G15,2025-03-11 11:05:30,25350823.195,133219521.896
G11,2025-03-11 11:05:30,21840682.938,114773764.669
G05,2025-03-11 11:05:31,21101455.023,110889100.613
G19,2025-03-11 11:05:31,21750809.734,114301547.055
G20,2025-03-11 11:05:31,20590568.258,108204473.99
G17,2025-03-11 11:05:31,24164521.242,126985388.98
G12,2025-03-11 11:05:31,21920439.227,115192676.371
G06,2025-03-11 11:05:31,22788162.688,119752785.16
G09,2025-03-11 11:05:31,24536339.828,
G22,2025-03-11 11:05:31,25203821.977,
G13,2025-03-11 11:05:31,23171556.055,121767524.146
G25,2025-03-11 11:05:31,23412377.648,123032870.886
G15,2025-03-11 11:05:31,25350070.297,133215568.845
G11,2025-03-11 11:05:31,21840648.594,114773585.741
G05,2025-03-11 11:05:32,21101142.961,110887459.971
G19,2025-03-11 11:05:32,21751175.273,114303469.119
G20,2025-03-11 11:05:32,20590674.617,108205032.521
G17,2025-03-11 11:05:32,24164969.898,126987749.885
G12,2025-03-11 11:05:32,21920500.289,115192998.466
G06,2025-03-11 11:05:32,22788284.617,119753426.119
G09,2025-03-11 11:05:32,24536714.766,128941323.46
G22,2025-03-11 11:05:32,25204346.523,132449740.864
G13,2025-03-11 11:05:32,23170864.328,121763892.365
G25,2025-03-11 11:05:32,23412131.875,123031581.385
G15,2025-03-11 11:05:32,25349318.07,133211615.64
G11,2025-03-11 11:05:32,21840614.492,114773406.848
G05,2025-03-11 11:05:33,21100830.453,110885819.854
G19,2025-03-11 11:05:33,21751541.695,114305391.667
G20,2025-03-11 11:05:33,20590780.656,108205591.406
G17,2025-03-11 11:05:33,24165418.883,126990111.116
G12,2025-03-11 11:05:33,21920561.766,115193321.164
G06,2025-03-11 11:05:33,22788406.477,119754067.102
G09,2025-03-11 11:05:33,24537088.266,128943289.614
G22,2025-03-11 11:05:33,25204870.727,
G13,2025-03-11 11:05:33,23170172.844,121760260.616
G25,2025-03-11 11:05:33,23411886.297,123030292.486
G15,2025-03-11 11:05:33,25348565.352,133207662.327
G11,2025-03-11 11:05:33,21840580.898,114773228.015
G05,2025-03-11 11:05:34,21100518.797,110884180.225
G19,2025-03-11 11:05:34,21751906.984,114307314.658
G20,2025-03-11 11:05:34,20590887.508,108206150.617
G17,2025-03-11 11:05:34,24165868.469,126992472.608
G12,2025-03-11 11:05:34,21920623.602,115193644.444
G06,2025-03-11 11:05:34,22788529.375,119754708.088
G09,2025-03-11 11:05:34,24537462.102,128945256.205
G22,2025-03-11 11:05:34,25205396.422,
G13,2025-03-11 11:05:34,23169482.008,121756628.864
G25,2025-03-11 11:05:34,23411641.328,123029004.13
G15,2025-03-11 11:05:34,25347814.055,133203708.857
G11,2025-03-11 11:05:34,21840546.391,114773049.2
G05,2025-03-11 11:05:35,21100206.742,110882541.055
G19,2025-03-11 11:05:35,21752272.977,114309238.072
G20,2025-03-11 11:05:35,20590994.07,108206710.131
G17,2025-03-11 11:05:35,24166317.711,126994834.362
G12,2025-03-11 11:05:35,21920684.969,115193968.266
G06,2025-03-11 11:05:35,22788651.359,119755349.048
G09,2025-03-11 11:05:35,24537836.25,128947223.181
G22,2025-03-11 11:05:35,25205920.398,
G13,2025-03-11 11:05:35,23168790.977,121752997.075
G25,2025-03-11 11:05:35,23411395.516,123027716.301
G15,2025-03-11 11:05:35,25347062.383,133199755.233
G11,2025-03-11 11:05:35,21840512.586,114772870.376
G05,2025-03-11 11:05:36,21099894.75,110880902.37
G19,2025-03-11 11:05:36,21752639.109,114311161.938
G20,2025-03-11 11:05:36,20591100.375,108207269.98
G17,2025-03-11 11:05:36,24166767.938,126997196.409
G12,2025-03-11 11:05:36,21920746.477,115194292.679
G06,2025-03-11 11:05:36,22788772.773,119755990.009
G09,2025-03-11 11:05:36,24538210.492,128949190.613
G22,2025-03-11 11:05:36,25206445.227,
G13,2025-03-11 11:05:36,23168099.383,121749365.31
G25,2025-03-11 11:05:36,23411150.211,123026429.048
G15,2025-03-11 11:05:36,25346309.094,133195801.443
G11,2025-03-11 11:05:36,21840478.336,114772691.581
G05,2025-03-11 11:05:37,21099582.969,110879264.2
G19,2025-03-11 11:05:37,21753004.695,114313086.271
G20,2025-03-11 11:05:37,20591206.875,108207830.176
G17,2025-03-11 11:05:37,24167217.578,126999558.755
G12,2025-03-11 11:05:37,21920808.367,115194617.695
G06,2025-03-11 11:05:37,22788894.344,119756631.006
G09,2025-03-11 11:05:37,24538585.211,128951158.494
G22,2025-03-11 11:05:37,25206971.188,132463533.775
G13,2025-03-11 11:05:37,23167408.172,121745733.559
G25,2025-03-11 11:05:37,23410906.063,123025142.396
G15,2025-03-11 11:05:37,25345556.789,133191847.552
G11,2025-03-11 11:05:37,21840444.695,114772512.844
G05,2025-03-11 11:05:38,21099271.422,110877626.495
G19,2025-03-11 11:05:38,21753371.633,114315011.033
G20,2025-03-11 11:05:38,20591313.656,108208390.682
G17,2025-03-11 11:05:38,24167667.023,127001921.36
G12,2025-03-11 11:05:38,21920870.336,115194943.252
G06,2025-03-11 11:05:38,22789016.227,119757271.989
G09,2025-03-11 11:05:38,24538960.656,128953126.773
G22,2025-03-11 11:05:38,25207496.414,132466291.847
